housing_median_age,total_rooms,population,median_income,median_house_value,distance_to_nearest_city,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,bedrooms_to_rooms_ratio,households_to_population_ratio
34.0,1660.0,1678.0,2.7708,148200.0,5.23,1,0,0,0,0.24819277108433735,0.22765196662693682
33.0,1903.0,1187.0,4.0469,196600.0,5.75,1,0,0,0,0.20283762480294273,0.2864363942712721
41.0,1353.0,1536.0,2.1687,157000.0,5.46,1,0,0,0,0.2801182557280118,0.2708333333333333
42.0,1706.0,1941.0,2.5213,149700.0,4.74,1,0,0,0,0.28604923798358733,0.2302936630602782
36.0,1427.0,1835.0,2.48,138900.0,4.74,1,0,0,0,0.2908199018920813,0.22343324250681199
45.0,1072.0,996.0,2.8194,165000.0,4.74,1,0,0,0,0.25652985074626866,0.24397590361445784
41.0,438.0,690.0,2.0476,181300.0,4.39,1,0,0,0,0.4589041095890411,0.23333333333333334
47.0,1162.0,781.0,4.6528,244400.0,8.74,1,0,0,0,0.20223752151462995,0.34314980793854033
48.0,737.0,462.0,3.5893,212500.0,8.74,1,0,0,0,0.22523744911804613,0.28354978354978355
40.0,2749.0,1375.0,4.825,205800.0,8.92,1,0,0,0,0.2109858130229174,0.37163636363636365
34.0,609.0,407.0,4.5766,185800.0,8.74,1,0,0,0,0.24466338259441708,0.35626535626535627
37.0,1799.0,1088.0,2.975,244500.0,8.74,1,0,0,0,0.2367982212340189,0.38327205882352944
28.0,3306.0,2670.0,3.0919,185400.0,7.85,1,0,0,0,0.3100423472474289,0.35280898876404493
35.0,1937.0,1523.0,3.5638,170500.0,8.15,1,0,0,0,0.22663913267940114,0.2705187130663165
36.0,2870.0,1371.0,5.2083,220900.0,6.79,1,0,0,0,0.1843205574912892,0.41210795040116704
37.0,1298.0,750.0,5.2049,240800.0,7.85,1,0,0,0,0.1864406779661017,0.34
28.0,1546.0,974.0,2.2843,183800.0,7.64,1,0,0,0,0.30077619663648125,0.4188911704312115
41.0,1213.0,801.0,3.1806,204200.0,7.55,1,0,0,0,0.24814509480626545,0.37453183520599254
32.0,2094.0,1413.0,4.5089,221100.0,7.64,1,0,0,0,0.23447946513849094,0.33899504600141545
31.0,1021.0,495.0,5.5051,223500.0,6.55,1,0,0,0,0.18707149853085211,0.38585858585858585
35.0,4148.0,3220.0,3.3389,187100.0,6.55,1,0,0,0,0.2340887174541948,0.27701863354037265
11.0,1281.0,1584.0,2.8889,153100.0,7.56,1,0,0,0,0.3263075722092115,0.20833333333333334
29.0,2904.0,3320.0,2.6111,168800.0,7.55,1,0,0,0,0.3071625344352617,0.23042168674698796
34.0,80.0,125.0,0.8907,154200.0,7.55,1,0,0,0,0.325,0.28
50.0,2141.0,1777.0,2.7679,178800.0,6.44,1,0,0,0,0.21064922933208782,0.23972988182329769
39.0,1148.0,1161.0,2.2167,176700.0,6.44,1,0,0,0,0.30313588850174217,0.2868217054263566
33.0,2612.0,2496.0,3.133,156000.0,6.55,1,0,0,0,0.2473200612557427,0.24278846153846154
45.0,2839.0,1768.0,3.1306,214000.0,7.69,1,0,0,0,0.2458612187389926,0.36934389140271495
47.0,2183.0,1445.0,3.6667,210900.0,6.6,1,0,0,0,0.233623453962437,0.3480968858131488
43.0,2230.0,1667.0,2.8667,217800.0,6.45,1,0,0,0,0.26143497757847534,0.32573485302939414
43.0,2222.0,1817.0,2.7466,208900.0,6.45,1,0,0,0,0.28577857785778576,0.33351678591084205
39.0,1415.0,1467.0,3.015,156300.0,6.45,1,0,0,0,0.2607773851590106,0.2392638036809816
42.0,1525.0,1688.0,3.1691,141300.0,5.33,1,0,0,0,0.29901639344262293,0.2559241706161137
52.0,125.0,99.0,3.4375,170000.0,6.45,1,0,0,0,0.336,0.40404040404040403
42.0,598.0,312.0,2.625,164300.0,5.35,1,0,0,0,0.24581939799331104,0.46153846153846156
42.0,4198.0,1935.0,3.7184,277300.0,5.35,1,0,0,0,0.22772748928060982,0.4537467700258398
52.0,1740.0,749.0,3.5673,270700.0,6.6,1,0,0,0,0.23103448275862068,0.4472630173564753
29.0,3768.0,2320.0,2.7685,204500.0,10.06,1,0,0,0,0.3213906581740977,0.44396551724137934
47.0,1375.0,1512.0,2.1071,208900.0,8.98,1,0,0,0,0.2610909090909091,0.27645502645502645
46.0,1613.0,966.0,2.9392,230300.0,8.98,1,0,0,0,0.24550526968381897,0.4306418219461698
36.0,1832.0,934.0,3.0521,276600.0,6.87,1,0,0,0,0.2942139737991266,0.5203426124197003
39.0,3825.0,1378.0,4.4094,352600.0,6.87,1,0,0,0,0.23947712418300654,0.5413642960812772
38.0,4453.0,1830.0,3.6181,495600.0,7.24,1,0,0,0,0.2596002694812486,0.6005464480874317
45.0,1607.0,633.0,3.1445,438300.0,7.24,1,0,0,0,0.2059738643434972,0.5244865718799369
50.0,2384.0,836.0,12.8763,500001.0,8.25,1,0,0,0,0.13087248322147652,0.40311004784689
52.0,1942.0,1375.0,2.7348,209100.0,7.69,1,0,0,0,0.2451081359423275,0.3469090909090909
52.0,2290.0,1278.0,3.8393,238200.0,7.69,1,0,0,0,0.22707423580786026,0.3794992175273865
50.0,2037.0,1089.0,3.575,230600.0,7.92,1,0,0,0,0.21600392734413354,0.38292011019283745
30.0,2774.0,1076.0,5.296,500001.0,7.71,1,0,0,0,0.2054794520547945,0.5390334572490706
40.0,2681.0,1144.0,3.0461,264300.0,7.71,1,0,0,0,0.27489742633345765,0.5847902097902098
39.0,2196.0,1165.0,2.9417,254200.0,6.81,1,0,0,0,0.2650273224043716,0.46180257510729616
43.0,1711.0,1190.0,3.5172,265500.0,6.81,1,0,0,0,0.25891291642314435,0.36050420168067226
24.0,3696.0,1685.0,2.3789,266700.0,7.71,1,0,0,0,0.30438311688311687,0.6118694362017805
49.0,2850.0,1113.0,12.9591,500001.0,7.71,1,0,0,0,0.13298245614035087,0.3414195867026056
48.0,1448.0,681.0,3.2333,436400.0,7.71,1,0,0,0,0.2037292817679558,0.42143906020558003
52.0,3136.0,1213.0,3.5806,391900.0,8.26,1,0,0,0,0.2152423469387755,0.49958779884583676
37.0,5305.0,3895.0,2.0672,283300.0,7.43,1,0,0,0,0.37323279924599434,0.4811296534017972
25.0,1590.0,568.0,8.4389,500001.0,8.26,1,0,0,0,0.1371069182389937,0.3626760563380282
52.0,1954.0,645.0,6.9391,500001.0,8.26,1,0,0,0,0.1253838280450358,0.3674418604651163
52.0,1875.0,735.0,5.8659,433300.0,8.87,1,0,0,0,0.1616,0.3986394557823129
39.0,3895.0,1271.0,8.0073,500001.0,9.7,1,0,0,0,0.14403080872913993,0.4217151848937844
40.0,2822.0,907.0,7.2692,498700.0,10.59,1,0,0,0,0.15698086463501063,0.4564498346196251
52.0,3410.0,1218.0,4.15,393500.0,10.31,1,0,0,0,0.23460410557184752,0.6428571428571429
42.0,2462.0,857.0,4.0833,434400.0,9.52,1,0,0,0,0.22055239642567018,0.5624270711785297
33.0,5135.0,2404.0,3.2462,435700.0,9.52,1,0,0,0,0.28237585199610515,0.5374376039933444
48.0,4472.0,2796.0,2.3974,410700.0,9.52,1,0,0,0,0.35308586762075134,0.4996423462088698
38.0,3495.0,1939.0,2.2148,438300.0,10.22,1,0,0,0,0.3147353361945637,0.5126353790613718
48.0,1601.0,784.0,3.0642,342900.0,10.22,1,0,0,0,0.28981886321049344,0.5880102040816326
37.0,2330.0,846.0,8.2335,430200.0,10.22,1,0,0,0,0.18626609442060085,0.5401891252955082
34.0,1856.0,540.0,4.0833,500001.0,11.14,1,0,0,0,0.1470905172413793,0.4888888888888889
23.0,1894.0,769.0,6.0352,500001.0,10.95,1,0,0,0,0.21964097148891235,0.5097529258777633
45.0,2375.0,751.0,6.6739,500001.0,12.39,1,0,0,0,0.17557894736842106,0.5459387483355526
23.0,4574.0,1624.0,4.0965,500001.0,12.03,1,0,0,0,0.31110625273283776,0.6126847290640394
40.0,5485.0,2034.0,3.6974,500001.0,10.95,1,0,0,0,0.22643573381950774,0.5570304818092429
26.0,3977.0,1720.0,3.358,364500.0,11.14,1,0,0,0,0.26401810409856674,0.5436046511627907
52.0,1295.0,578.0,2.976,405100.0,11.96,1,0,0,0,0.21698841698841698,0.47231833910034604
52.0,1096.0,423.0,3.0179,500001.0,11.96,1,0,0,0,0.22536496350364962,0.5437352245862884
18.0,7432.0,3596.0,2.8036,225000.0,11.14,1,0,0,0,0.37580731969860065,0.6312569521690767
16.0,2930.0,1648.0,2.6458,372200.0,11.14,1,0,0,0,0.35426621160409555,0.5946601941747572
20.0,2745.0,1161.0,3.9044,436400.0,11.14,1,0,0,0,0.2848816029143898,0.6365202411714039
18.0,4109.0,2103.0,2.325,250000.0,11.14,1,0,0,0,0.31662204916037967,0.5306704707560628
24.0,5477.0,2863.0,1.845,237500.0,11.14,1,0,0,0,0.3291948146795691,0.6129933636046105
51.0,937.0,527.0,4.3571,468800.0,10.95,1,0,0,0,0.37139807897545357,0.6318785578747628
29.0,3193.0,2039.0,1.8209,500001.0,10.34,1,0,0,0,0.4547447541497025,0.6204021579205493
24.0,1996.0,1215.0,1.5429,325000.0,10.34,1,0,0,0,0.39629258517034066,0.5530864197530864
28.0,2223.0,1271.0,2.5434,232100.0,10.34,1,0,0,0,0.33828160143949615,0.5381589299763966
30.0,5293.0,4123.0,1.51,187500.0,9.56,1,0,0,0,0.46211978084262234,0.5158864904195973
43.0,2732.0,3049.0,1.3157,333300.0,9.56,1,0,0,0,0.6024890190336749,0.46867825516562805
40.0,4984.0,4828.0,1.6903,350000.0,8.1,1,0,0,0,0.43298555377207065,0.420049710024855
28.0,1759.0,1463.0,1.7306,450000.0,8.81,1,0,0,0,0.4070494599204093,0.42378673957621327
35.0,7517.0,5899.0,1.9354,340000.0,7.43,1,0,0,0,0.39390714380736996,0.4694015934904221
25.0,3926.0,4865.0,1.6112,262500.0,7.43,1,0,0,0,0.4368313805399898,0.3313463514902364
36.0,2288.0,3030.0,1.5328,250000.0,8.1,1,0,0,0,0.451486013986014,0.29372937293729373
33.0,766.0,918.0,1.705,350000.0,8.1,1,0,0,0,0.45300261096605743,0.332244008714597
48.0,1116.0,1610.0,1.625,237500.0,9.56,1,0,0,0,0.46953405017921146,0.3
45.0,1913.0,1552.0,2.0888,237500.0,9.56,1,0,0,0,0.36382645060115004,0.39368556701030927
43.0,1615.0,1460.0,1.4005,193800.0,8.81,1,0,0,0,0.4544891640866873,0.4410958904109589
34.0,2473.0,2655.0,1.6331,162500.0,8.19,1,0,0,0,0.4735139506672058,0.40790960451977404
30.0,1679.0,1445.0,2.1403,200000.0,8.99,1,0,0,0,0.4061941631923764,0.4006920415224913
29.0,732.0,691.0,2.1866,250000.0,9.56,1,0,0,0,0.39344262295081966,0.402315484804631
34.0,399.0,482.0,1.625,67500.0,8.1,1,0,0,0,0.3533834586466165,0.27800829875518673
34.0,2065.0,2626.0,1.8214,211100.0,7.41,1,0,0,0,0.4062953995157385,0.29512566641279514
28.0,720.0,891.0,1.8977,100000.0,7.41,1,0,0,0,0.37083333333333335,0.29741863075196406
32.0,563.0,626.0,2.0341,250000.0,8.19,1,0,0,0,0.3392539964476021,0.2955271565495208
27.0,210.0,332.0,2.5556,175000.0,8.19,1,0,0,0,0.4666666666666667,0.3373493975903614
36.0,1655.0,1957.0,1.7325,221900.0,8.81,1,0,0,0,0.4169184290030212,0.32345426673479816
34.0,1478.0,1976.0,2.0557,225000.0,8.19,1,0,0,0,0.45669824086603517,0.33046558704453444
31.0,622.0,597.0,1.5284,200000.0,8.81,1,0,0,0,0.36816720257234725,0.38023450586264657
30.0,2193.0,2197.0,1.8277,137500.0,8.81,1,0,0,0,0.44003647970816234,0.380518889394629
52.0,786.0,756.0,2.2311,206300.0,8.81,1,0,0,0,0.3435114503816794,0.3611111111111111
29.0,3403.0,3432.0,1.7083,166700.0,7.43,1,0,0,0,0.401704378489568,0.34207459207459207
40.0,3058.0,3953.0,1.8156,218800.0,6.68,1,0,0,0,0.3973185088293002,0.3093852770048065
36.0,787.0,1506.0,1.2412,216700.0,7.41,1,0,0,0,0.5336721728081322,0.23904382470119523
38.0,2067.0,2717.0,1.7641,250000.0,7.43,1,0,0,0,0.44218674407353653,0.3139492086860508
36.0,2284.0,1964.0,1.9297,203300.0,7.43,1,0,0,0,0.3936077057793345,0.4271894093686354
34.0,2716.0,2991.0,1.7514,187500.0,5.99,1,0,0,0,0.4101620029455081,0.3413574055499833
36.0,2332.0,3155.0,2.2612,230400.0,6.68,1,0,0,0,0.4258147512864494,0.29381933438985736
39.0,631.0,744.0,2.7054,162500.0,6.81,1,0,0,0,0.4722662440570523,0.3682795698924731
29.0,2240.0,2254.0,2.3317,172500.0,5.99,1,0,0,0,0.3535714285714286,0.32786157941437444
38.0,790.0,664.0,3.0357,175000.0,5.37,1,0,0,0,0.34810126582278483,0.2921686746987952
43.0,1583.0,1941.0,1.9835,225000.0,5.99,1,0,0,0,0.4156664560960202,0.31633178773827925
28.0,1562.0,1974.0,1.9766,112500.0,5.99,1,0,0,0,0.4148527528809219,0.30243161094224924
35.0,2198.0,3441.0,2.0467,158300.0,5.99,1,0,0,0,0.454049135577798,0.26503923278116825
35.0,2624.0,3548.0,2.0132,198400.0,5.99,1,0,0,0,0.4253048780487805,0.28410372040586246
39.0,336.0,586.0,1.8056,262500.0,5.99,1,0,0,0,0.5148809523809523,0.257679180887372
52.0,1272.0,984.0,1.9063,261600.0,5.99,1,0,0,0,0.2531446540880503,0.358739837398374
29.0,3245.0,3906.0,2.1927,253300.0,6.68,1,0,0,0,0.3667180277349769,0.2821300563236047
25.0,2345.0,2860.0,1.4497,205600.0,6.68,1,0,0,0,0.3633262260127932,0.3013986013986014
32.0,2202.0,2178.0,2.0307,226700.0,6.68,1,0,0,0,0.3060853769300636,0.29155188246097336
36.0,2517.0,2446.0,2.1524,187500.0,7.41,1,0,0,0,0.33452522844656335,0.28168438266557644
30.0,3165.0,3678.0,2.0,240600.0,7.41,1,0,0,0,0.3990521327014218,0.31022294725394234
42.0,1951.0,2500.0,1.5195,218200.0,7.41,1,0,0,0,0.433623782675551,0.3252
30.0,1871.0,2595.0,2.0044,212500.0,8.19,1,0,0,0,0.4094067343666489,0.315606936416185
28.0,2173.0,2548.0,1.879,218800.0,8.19,1,0,0,0,0.37689829728485963,0.29945054945054944
36.0,654.0,416.0,3.6953,200000.0,8.99,1,0,0,0,0.28440366972477066,0.3317307692307692
36.0,561.0,340.0,1.4375,165000.0,8.99,1,0,0,0,0.32085561497326204,0.3735294117647059
40.0,2004.0,1514.0,1.9911,220000.0,8.99,1,0,0,0,0.34281437125748504,0.3579920739762219
5.0,2665.0,1733.0,2.3568,204700.0,9.82,1,0,0,0,0.35797373358348966,0.4420080784766301
14.0,3032.0,1691.0,2.2,210000.0,9.82,1,0,0,0,0.3294854881266491,0.4973388527498522
50.0,3457.0,1584.0,3.1078,346700.0,9.39,1,0,0,0,0.24703500144634075,0.5309343434343434
52.0,1731.0,849.0,3.2946,321600.0,9.82,1,0,0,0,0.2900057770075101,0.5488810365135454
52.0,1430.0,547.0,10.3661,500001.0,9.39,1,0,0,0,0.13006993006993006,0.32541133455210236
47.0,1800.0,921.0,2.8021,280600.0,10.66,1,0,0,0,0.30333333333333334,0.5190010857763301
52.0,1003.0,514.0,3.8472,395700.0,10.27,1,0,0,0,0.19940179461615154,0.3968871595330739
52.0,2088.0,908.0,3.8141,342000.0,10.27,1,0,0,0,0.18582375478927204,0.4129955947136564
42.0,2210.0,1228.0,2.5982,315800.0,10.66,1,0,0,0,0.2909502262443439,0.49267100977198697
52.0,1710.0,727.0,4.5833,333900.0,10.27,1,0,0,0,0.2046783625730994,0.48830811554332876
52.0,1965.0,794.0,3.2824,304800.0,11.15,1,0,0,0,0.24427480916030533,0.5680100755667506
52.0,1164.0,575.0,3.125,380400.0,7.68,1,0,0,0,0.22079037800687284,0.4365217391304348
52.0,1777.0,671.0,3.5083,500001.0,8.53,1,0,0,0,0.2554867754642656,0.65424739195231
50.0,2989.0,1345.0,3.2426,442900.0,8.53,1,0,0,0,0.2783539645366343,0.5762081784386617
30.0,1390.0,1460.0,2.2422,254500.0,6.84,1,0,0,0,0.32877697841726616,0.2897260273972603
31.0,2275.0,2189.0,1.7542,287500.0,6.84,1,0,0,0,0.3617582417582418,0.32891731384193695
46.0,2038.0,1250.0,2.4196,358100.0,7.68,1,0,0,0,0.2620215897939156,0.42
23.0,1443.0,1264.0,2.7543,220000.0,6.84,1,0,0,0,0.36105336105336105,0.3560126582278481
52.0,1137.0,754.0,3.37,330300.0,7.68,1,0,0,0,0.2673702726473175,0.39389920424403185
52.0,2370.0,1053.0,4.1429,380300.0,7.68,1,0,0,0,0.19957805907172996,0.4121557454890788
34.0,2501.0,3326.0,1.8771,247500.0,6.04,1,0,0,0,0.4186325469812075,0.29164161154539986
36.0,1276.0,1502.0,2.1766,205600.0,6.04,1,0,0,0,0.3942006269592476,0.2996005326231691
27.0,1514.0,1603.0,2.8971,251100.0,6.84,1,0,0,0,0.3368560105680317,0.3231441048034934
26.0,1609.0,1868.0,2.7038,227100.0,6.84,1,0,0,0,0.3318831572405221,0.26605995717344755
34.0,479.0,557.0,1.525,210000.0,5.27,1,0,0,0,0.37995824634655534,0.3052064631956912
23.0,1864.0,2795.0,1.8495,212500.0,5.27,1,0,0,0,0.5026824034334764,0.30697674418604654
34.0,1562.0,1774.0,1.5685,225000.0,6.04,1,0,0,0,0.4167733674775928,0.31510710259301017
32.0,2880.0,3646.0,2.3846,258300.0,6.04,1,0,0,0,0.36909722222222224,0.28195282501371366
25.0,2459.0,2635.0,2.4,173900.0,5.27,1,0,0,0,0.33468889792598616,0.28956356736242883
38.0,380.0,445.0,1.9286,137500.0,5.27,1,0,0,0,0.34210526315789475,0.3146067415730337
34.0,2821.0,843.0,11.615,500001.0,13.86,1,0,0,0,0.141439205955335,0.4638196915776987
26.0,3902.0,1468.0,8.5136,500001.0,13.1,1,0,0,0,0.15633008713480268,0.4305177111716621
33.0,7478.0,2701.0,4.1717,500001.0,11.71,1,0,0,0,0.22439154854239102,0.5553498704183636
35.0,3946.0,1361.0,6.5195,500001.0,12.49,1,0,0,0,0.17612772427774961,0.45554739162380603
38.0,2601.0,870.0,7.1134,416700.0,14.1,1,0,0,0,0.20107650903498656,0.5448275862068965
42.0,5518.0,1863.0,8.5842,500001.0,13.29,1,0,0,0,0.1774193548387097,0.5136876006441223
36.0,2963.0,1129.0,2.5588,500001.0,11.96,1,0,0,0,0.28282146473169084,0.6598759964570416
37.0,407.0,100.0,15.0001,500001.0,12.79,1,0,0,0,0.16461916461916462,0.47
39.0,3798.0,975.0,9.3092,500001.0,13.63,1,0,0,0,0.15429173249078462,0.5384615384615384
30.0,6310.0,1776.0,8.944,500001.0,14.48,1,0,0,0,0.15166402535657686,0.4954954954954955
41.0,730.0,230.0,4.3214,500001.0,14.12,1,0,0,0,0.1726027397260274,0.5434782608695652
38.0,2158.0,1061.0,2.9643,355300.0,11.51,1,0,0,0,0.26969416126042633,0.5438265786993403
40.0,3110.0,1557.0,1.9937,367100.0,11.15,1,0,0,0,0.24565916398713827,0.4900449582530507
52.0,2946.0,1258.0,3.9783,374100.0,12.04,1,0,0,0,0.23591310251188052,0.5166931637519873
22.0,3008.0,1224.0,3.2149,300000.0,12.04,1,0,0,0,0.31183510638297873,0.6666666666666666
31.0,2697.0,1059.0,2.8942,500001.0,12.37,1,0,0,0,0.2617723396366333,0.6506137865911237
45.0,2195.0,1265.0,3.3864,397900.0,11.15,1,0,0,0,0.22004555808656037,0.35968379446640314
52.0,1466.0,600.0,5.7524,393600.0,12.04,1,0,0,0,0.17326057298772168,0.4216666666666667
52.0,1234.0,543.0,6.0338,423700.0,12.04,1,0,0,0,0.18071312803889789,0.39226519337016574
48.0,2566.0,1421.0,3.6579,318600.0,5.52,1,0,0,0,0.2225253312548714,0.39619985925404644
52.0,1310.0,689.0,4.0721,350000.0,5.52,1,0,0,0,0.20076335877862594,0.3018867924528302
51.0,3149.0,1082.0,6.4459,421600.0,5.84,1,0,0,0,0.16481422673864718,0.4713493530499076
41.0,3729.0,1364.0,5.7778,412700.0,5.84,1,0,0,0,0.1984446232233843,0.5183284457478006
41.0,4138.0,1859.0,2.978,306800.0,6.87,1,0,0,0,0.27307878202029967,0.5540613232920926
46.0,1156.0,514.0,4.2019,352100.0,7.24,1,0,0,0,0.17560553633217993,0.4143968871595331
52.0,2036.0,775.0,5.4122,397500.0,7.24,1,0,0,0,0.17092337917485265,0.42838709677419357
52.0,1803.0,787.0,4.5781,360500.0,7.24,1,0,0,0,0.24237382140876318,0.49301143583227447
44.0,2728.0,1227.0,4.0602,324000.0,6.28,1,0,0,0,0.21444281524926687,0.4621026894865526
50.0,2113.0,793.0,4.7132,304600.0,5.84,1,0,0,0,0.18835778513961193,0.5271122320302648
49.0,1767.0,1066.0,3.0958,210900.0,6.28,1,0,0,0,0.26428975664968873,0.41088180112570355
48.0,805.0,633.0,2.3421,200000.0,6.28,1,0,0,0,0.30559006211180123,0.3712480252764613
49.0,2843.0,2004.0,2.7875,217300.0,6.28,1,0,0,0,0.30953218431234614,0.3972055888223553
48.0,1527.0,589.0,4.1667,344800.0,4.85,1,0,0,0,0.19318925998690242,0.4855687606112054
52.0,3225.0,1559.0,3.9674,268800.0,4.85,1,0,0,0,0.2365891472868217,0.4554201411161001
52.0,2273.0,1480.0,2.3333,196500.0,5.37,1,0,0,0,0.29168499780026397,0.40337837837837837
52.0,2327.0,1048.0,3.7847,252300.0,4.85,1,0,0,0,0.238504512247529,0.4685114503816794
51.0,1532.0,669.0,3.6434,278800.0,4.46,1,0,0,0,0.23890339425587467,0.4977578475336323
36.0,3503.0,2652.0,3.8448,241400.0,4.46,1,0,0,0,0.23779617470739367,0.2971342383107089
52.0,1079.0,439.0,4.625,230800.0,4.85,1,0,0,0,0.2057460611677479,0.45785876993166286
44.0,3646.0,1783.0,2.9709,225000.0,4.85,1,0,0,0,0.2501371365880417,0.482893998878295
52.0,984.0,994.0,2.3816,166700.0,3.44,1,0,0,0,0.2804878048780488,0.26156941649899396
41.0,1396.0,1069.0,2.4375,203300.0,3.44,1,0,0,0,0.25787965616045844,0.33956969130028064
46.0,945.0,910.0,3.5039,187500.0,3.44,1,0,0,0,0.26455026455026454,0.27692307692307694
35.0,1147.0,1016.0,2.3913,198800.0,3.93,1,0,0,0,0.3182214472537053,0.29133858267716534
36.0,2306.0,2823.0,2.0214,170500.0,2.48,1,0,0,0,0.3525585429314831,0.27098831030818277
28.0,579.0,673.0,2.625,187500.0,2.48,1,0,0,0,0.3177892918825561,0.300148588410104
38.0,2265.0,2899.0,2.5521,157500.0,3.93,1,0,0,0,0.3536423841059603,0.2731976543635736
46.0,3007.0,2587.0,2.7179,184300.0,3.93,1,0,0,0,0.28400399068839377,0.31465017394665634
42.0,997.0,982.0,2.9423,200000.0,4.55,1,0,0,0,0.37512537612838515,0.3788187372708758
52.0,2465.0,2328.0,2.6178,203100.0,4.55,1,0,0,0,0.3135902636916836,0.32044673539518903
43.0,962.0,658.0,3.2386,185000.0,3.93,1,0,0,0,0.262993762993763,0.3708206686930091
38.0,1270.0,1692.0,1.87,170800.0,3.13,1,0,0,0,0.4377952755905512,0.26595744680851063
42.0,1618.0,1454.0,3.1607,182000.0,4.55,1,0,0,0,0.3226205191594561,0.30261348005502064
52.0,1739.0,938.0,2.4429,228800.0,5.37,1,0,0,0,0.26682001150086254,0.5138592750533049
39.0,3162.0,1934.0,2.875,213500.0,4.55,1,0,0,0,0.28336495888678054,0.42295760082730094
40.0,1630.0,1568.0,2.7366,169100.0,4.55,1,0,0,0,0.33312883435582824,0.3252551020408163
49.0,3828.0,2862.0,2.4677,219200.0,5.37,1,0,0,0,0.3126959247648903,0.3525506638714186
35.0,1335.0,1586.0,1.9722,156300.0,2.35,1,0,0,0,0.3295880149812734,0.28058007566204285
40.0,506.0,397.0,3.1944,143800.0,2.35,1,0,0,0,0.23517786561264822,0.2871536523929471
52.0,109.0,86.0,4.9844,187500.0,3.11,1,0,0,0,0.1834862385321101,0.27906976744186046
52.0,137.0,65.0,4.025,137500.0,3.11,1,0,0,0,0.1897810218978102,0.36923076923076925
47.0,859.0,913.0,2.6442,136100.0,4.39,1,0,0,0,0.27823050058207216,0.25629791894852133
49.0,1638.0,1500.0,2.6923,150000.0,4.39,1,0,0,0,0.2783882783882784,0.2866666666666667
45.0,1747.0,1680.0,2.6051,155500.0,4.39,1,0,0,0,0.2770463651974814,0.2625
52.0,2050.0,957.0,3.5603,210000.0,4.24,1,0,0,0,0.20926829268292682,0.4367816091954023
52.0,104.0,32.0,3.75,241700.0,4.24,1,0,0,0,0.19230769230769232,0.53125
44.0,1425.0,1121.0,2.1108,200000.0,3.15,1,0,0,0,0.30736842105263157,0.33363068688670827
47.0,2133.0,2104.0,2.6136,169200.0,3.15,1,0,0,0,0.323019221753399,0.314638783269962
43.0,1903.0,1919.0,2.6336,174300.0,4.24,1,0,0,0,0.33368365738307937,0.31943720687858257
52.0,1866.0,1211.0,2.935,189400.0,4.24,1,0,0,0,0.25187566988210075,0.34434351775392236
50.0,1791.0,2183.0,1.7945,166700.0,3.44,1,0,0,0,0.3685092127303183,0.3092075125973431
45.0,2174.0,1992.0,2.5428,167800.0,3.44,1,0,0,0,0.28840846366145356,0.2796184738955823
52.0,3142.0,1728.0,3.1864,189800.0,4.24,1,0,0,0,0.243475493316359,0.39467592592592593
45.0,2225.0,2699.0,1.9209,179200.0,3.44,1,0,0,0,0.371685393258427,0.293442015561319
46.0,2341.0,2371.0,2.4038,181700.0,2.48,1,0,0,0,0.30029901751388294,0.27330240404892453
52.0,830.0,701.0,2.7625,232100.0,2.48,1,0,0,0,0.24096385542168675,0.26961483594864477
47.0,2059.0,2033.0,1.9028,217900.0,2.06,1,0,0,0,0.30014570179698885,0.2675848499754058
43.0,764.0,1275.0,2.0,175000.0,2.06,1,0,0,0,0.4214659685863874,0.24
20.0,41.0,87.0,1.5491,225000.0,1.04,1,0,0,0,0.4146341463414634,0.28735632183908044
27.0,223.0,249.0,1.6136,137500.0,2.01,1,0,0,0,0.35874439461883406,0.3293172690763052
18.0,4297.0,4332.0,2.2545,192500.0,2.06,1,0,0,0,0.33046311380032584,0.2968605724838412
16.0,719.0,801.0,2.3942,133300.0,2.06,1,0,0,0,0.3129346314325452,0.2721598002496879
40.0,1081.0,970.0,1.875,150000.0,4.74,1,0,0,0,0.2608695652173913,0.2711340206185567
31.0,394.0,573.0,1.8173,154200.0,3.78,1,0,0,0,0.2969543147208122,0.2286212914485166
34.0,1709.0,2105.0,1.9704,152100.0,3.78,1,0,0,0,0.328847279110591,0.23895486935866983
38.0,1241.0,1055.0,2.3409,115500.0,5.83,1,0,0,0,0.2401289282836422,0.24928909952606634
49.0,1320.0,1405.0,2.4375,114000.0,5.08,1,0,0,0,0.2340909090909091,0.23345195729537366
21.0,1353.0,1688.0,1.9937,139600.0,4.49,1,0,0,0,0.28085735402808576,0.21741706161137442
34.0,1765.0,2203.0,2.2708,159600.0,4.49,1,0,0,0,0.31218130311614734,0.22696323195642307
39.0,986.0,1347.0,2.2907,133900.0,4.38,1,0,0,0,0.3661257606490872,0.22197475872308833
26.0,2574.0,3163.0,1.9495,173200.0,4.38,1,0,0,0,0.3135198135198135,0.2535567499209611
39.0,1594.0,1668.0,2.5343,138200.0,5.82,1,0,0,0,0.2697616060225847,0.22661870503597123
41.0,1807.0,1699.0,2.2222,126000.0,5.08,1,0,0,0,0.23741007194244604,0.24955856386109476
39.0,2054.0,1205.0,4.239,213000.0,7.26,1,0,0,0,0.2059396299902629,0.33443983402489624
